popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre,year,explicit
38,0.586,0.84,-6.674,0.0314,0.201,0.00056,0.0661,0.782,102.031,166478,pop,2019,0
79,0.421,0.407,-7.445,0.0267,0.309,0.000961,0.11,0.161,139.028,285120,pop,2011,0
69,0.494,0.951,-4.237,0.132,0.000569,0.0,0.327,0.441,160.025,202496,pop,2014,0
39,0.776,0.461,-9.774,0.115,0.01,5.28e-05,0.408,0.717,109.977,137555,pop,2019,0
76,0.451,0.931,-3.871,0.0719,0.00076,0.0049,0.361,0.172,122.961,302840,pop,2007,0
11,0.762,0.787,-4.311,0.127,0.0537,0.0,0.126,0.691,125.067,204347,pop,2017,0
81,0.649,0.716,-5.371,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947,pop,2016,0
69,0.478,0.633,-6.19,0.0345,0.123,0.0,0.41,0.287,89.909,240333,pop,2018,0
25,0.693,0.675,-5.855,0.0281,0.00933,0.000968,0.33,0.613,110.031,237800,pop,2013,0
74,0.633,0.706,-5.137,0.0627,0.000587,0.0795,0.245,0.399,128.187,189147,pop,2019,0
67,0.744,0.726,-4.675,0.0463,0.0399,0.0,0.374,0.687,121.985,192507,pop,2019,0
30,0.802,0.645,-6.181,0.0715,0.272,0.0,0.119,0.376,100.001,157202,pop,2019,0
46,0.77,0.645,-11.918,0.066,0.0015,0.673,0.109,0.399,120.013,194000,pop,2015,0
64,0.529,0.717,-7.049,0.24,0.123,0.000707,0.0363,0.481,103.99,257943,pop,2017,0
27,0.738,0.928,-8.716,0.0458,0.0325,0.807,0.149,0.408,128.005,165015,pop,2019,0
37,0.641,0.773,-5.329,0.0345,0.0134,6.99e-06,0.466,0.372,115.014,163842,pop,2019,0
36,0.801,0.765,-5.386,0.0359,0.0262,0.0336,0.207,0.338,115.971,219359,pop,2019,0
35,0.751,0.812,-3.512,0.0505,0.244,0.00985,0.151,0.699,106.984,231982,pop,2017,0
64,0.714,0.663,-5.799,0.0694,0.145,0.0,0.264,0.64,95.497,206073,pop,2019,0
69,0.664,0.285,-7.907,0.0342,0.855,0.0,0.0952,0.256,124.148,190268,pop,2019,0
65,0.652,0.833,-4.898,0.0392,0.00191,0.000536,0.122,0.231,116.043,245240,pop,2019,0
31,0.694,0.608,-13.32,0.034,0.0146,0.192,0.1,0.271,123.998,245347,pop,2016,0
35,0.751,0.775,-3.869,0.0777,0.174,4.24e-05,0.143,0.373,115.99,178865,pop,2019,0
57,0.495,0.831,-5.812,0.0319,0.021,4.79e-05,0.495,0.414,128.064,192632,pop,2016,0
76,0.722,0.761,-4.459,0.0475,0.0117,0.0,0.315,0.624,128.044,201493,pop,2020,0
52,0.569,0.614,-8.808,0.0566,0.0356,0.000175,0.106,0.122,119.764,250507,pop,2017,0
61,0.539,0.98,-8.18,0.0469,0.169,0.982,0.084,0.522,136.087,225373,pop,2007,0
12,0.542,0.769,-6.339,0.0319,0.11,0.0,0.0787,0.554,89.983,278374,pop,2014,0
64,0.509,0.803,-4.903,0.0558,0.0917,0.0135,0.109,0.239,185.922,242507,pop,2013,0
45,0.705,0.653,-5.977,0.103,0.098,0.0,0.14,0.627,99.996,168019,pop,2019,0
30,0.827,0.851,-4.589,0.103,0.122,2.31e-05,0.0706,0.928,127.993,214132,pop,2019,0
59,0.519,0.742,-3.554,0.061,0.315,8.42e-05,0.0836,0.246,127.971,255117,pop,2018,0
70,0.68,0.678,-11.548,0.0754,0.103,0.00828,0.204,0.251,131.165,252773,pop,1980,0
46,0.634,0.543,-13.521,0.0324,0.0169,0.00127,0.315,0.441,121.931,405291,pop,1991,0
10,0.884,0.657,-4.569,0.0977,0.00589,0.0,0.154,0.489,107.059,234693,pop,2015,0
41,0.686,0.66,-8.458,0.0322,0.405,0.0892,0.108,0.322,96.975,173646,pop,2020,0
21,0.699,0.803,-3.872,0.0438,0.0657,1.02e-05,0.171,0.409,106.025,201509,pop,2019,0
61,0.642,0.608,-7.514,0.0357,0.12,0.000118,0.103,0.303,97.017,208960,pop,2019,0
66,0.772,0.482,-9.529,0.351,0.211,0.0,0.223,0.441,92.017,385438,pop,2015,0
50,0.674,0.854,-5.253,0.115,0.054,0.0,0.379,0.503,111.969,180571,pop,2019,0
58,0.714,0.801,-5.8,0.0301,0.0204,0.00615,0.334,0.292,124.015,210000,pop,2019,0
16,0.681,0.594,-7.028,0.282,0.165,3.49e-06,0.134,0.535,186.054,230453,pop,2016,0
38,0.545,0.684,-6.298,0.031,0.00555,0.0,0.0624,0.525,82.492,222160,pop,2018,0
54,0.418,0.688,-5.515,0.0265,0.212,0.00964,0.705,0.319,150.03,224787,pop,2015,0
0,0.527,0.74,-6.336,0.0636,0.0165,2.26e-06,0.121,0.572,76.531,203080,pop,2018,0
58,0.823,0.52,-12.873,0.0831,0.364,0.00434,0.0772,0.685,111.028,181633,pop,2017,0
12,0.71,0.719,-7.336,0.0374,0.266,1.51e-06,0.108,0.626,115.964,304138,pop,2020,0
43,0.298,0.571,-13.515,0.0932,0.0858,0.225,0.132,0.37,89.89,199793,pop,2020,0
70,0.732,0.85,-5.999,0.0444,0.114,2.02e-06,0.0388,0.372,124.024,193548,pop,2019,0
58,0.648,0.947,-6.617,0.0369,0.0114,0.0567,0.105,0.602,113.255,245360,pop,1986,0
62,0.578,0.947,-2.431,0.036,0.00744,0.0816,0.105,0.456,134.034,246007,pop,2015,0
69,0.563,0.729,-4.178,0.16,0.0623,0.0,0.0378,0.726,80.51,152722,pop,2019,0
82,0.881,0.696,-3.838,0.0797,0.137,4.13e-05,0.0927,0.781,97.002,200667,pop,2020,0
37,0.81,0.818,-9.599,0.0511,0.343,0.0548,0.113,0.887,119.982,219603,pop,2017,0
74,0.689,0.521,-5.845,0.132,0.119,8.41e-05,0.108,0.178,95.055,229747,pop,2015,0
80,0.664,0.705,-4.972,0.0382,0.0654,0.0,0.118,0.477,122.016,257267,pop,2013,0
74,0.734,0.765,-5.562,0.0621,0.151,0.0,0.231,0.518,109.989,163636,pop,2018,0
68,0.708,0.868,-3.287,0.0431,0.0313,0.0,0.122,0.72,124.994,202999,pop,2017,0
2,0.763,0.355,-8.826,0.0518,0.162,0.00552,0.092,0.867,70.007,234925,pop,2016,0
22,0.638,0.754,-5.174,0.0345,0.133,0.0517,0.48,0.688,120.021,309640,pop,2018,0
4,0.5,0.268,-13.59,0.235,0.727,0.0,0.104,0.187,92.056,226558,pop,2016,0
30,0.574,0.664,-6.229,0.274,0.169,0.0,0.211,0.543,74.946,195200,pop,2019,0
62,0.726,0.657,-7.066,0.0327,0.00765,0.000248,0.0975,0.629,114.996,235707,pop,2019,0
59,0.443,0.737,-4.509,0.0293,0.00149,0.0032,0.121,0.746,115.277,312227,pop,2014,0
30,0.786,0.899,-6.07,0.0751,0.000147,0.0987,0.11,0.951,130.997,262507,pop,2019,0
72,0.616,0.869,-3.911,0.0327,0.0283,0.0,0.064,0.473,127.966,234560,pop,2010,0
37,0.574,0.41,-8.7,0.0398,0.848,0.0,0.104,0.333,114.952,149000,pop,2017,0
71,0.875,0.558,-6.164,0.0641,0.0532,2.14e-05,0.116,0.44,96.072,150938,pop,2019,0
45,0.38,0.907,-5.052,0.062,6.09e-05,0.0,0.103,0.608,155.017,222120,pop,2010,0
32,0.619,0.835,-6.192,0.04,0.00101,1.08e-06,0.318,0.37,100.5,166467,pop,2012,0
48,0.753,0.77,-8.655,0.035,0.0489,0.000397,0.251,0.558,130.977,206880,pop,2020,0
38,0.303,0.591,-3.949,0.0335,0.0127,0.0,0.117,0.317,110.065,212160,pop,2011,0
50,0.518,0.774,-6.973,0.158,0.0783,0.0,0.152,0.69,91.982,204946,pop,2020,0
44,0.534,0.731,-8.202,0.0303,0.00464,0.76,0.928,0.917,100.064,283841,pop,2009,0
76,0.766,0.548,-7.834,0.0373,0.0263,1.81e-06,0.21,0.552,122.012,174448,pop,2019,0
44,0.478,0.509,-9.967,0.0347,0.304,0.00318,0.0753,0.0875,89.851,253792,pop,2019,0
30,0.777,0.853,-2.993,0.0453,0.0486,6.19e-06,0.0956,0.516,124.991,192533,pop,2015,0
65,0.701,0.417,-7.818,0.0329,0.0888,0.000648,0.375,0.186,95.003,194840,pop,2012,0
81,0.791,0.587,-5.075,0.0413,0.407,0.0,0.148,0.536,96.057,179449,pop,2018,0
62,0.44,0.469,-8.338,0.112,0.449,0.0,0.169,0.225,169.755,231676,pop,2018,0
67,0.674,0.932,-4.876,0.0718,0.0363,0.0,0.0576,0.826,144.039,180333,pop,2019,0
37,0.658,0.714,-4.84,0.18,0.00458,0.00725,0.0914,0.829,97.104,196280,pop,2007,0
52,0.839,0.536,-10.304,0.0682,0.361,0.922,0.0879,0.124,115.03,253848,pop,2018,0
61,0.823,0.411,-7.061,0.0557,0.409,0.00135,0.649,0.397,90.997,257547,pop,2016,0
1,0.638,0.699,-4.277,0.0567,0.0335,0.00627,0.0908,0.575,114.974,331093,pop,2014,0
56,0.638,0.713,-6.475,0.0388,0.00103,0.000241,0.0466,0.703,115.967,192640,pop,2014,0
43,0.612,0.845,-5.565,0.0352,0.00224,0.00168,0.582,0.769,139.514,249107,pop,2008,0
54,0.623,0.627,-6.73,0.0518,0.603,0.00908,0.316,0.459,100.04,211340,pop,2015,0
61,0.598,0.429,-11.145,0.0368,0.107,0.00936,0.0849,0.0568,99.933,261527,pop,2019,0
43,0.665,0.595,-7.036,0.0518,0.227,0.0,0.217,0.593,96.971,204076,pop,2017,0
32,0.71,0.869,-4.881,0.0357,0.216,0.143,0.0983,0.59,125.991,163929,pop,2017,0
77,0.735,0.425,-6.648,0.0466,0.011,0.0,0.055,0.848,85.894,188174,pop,2017,0
18,0.709,0.824,-8.824,0.0453,0.207,0.000307,0.0888,0.867,118.814,291293,pop,1987,0
62,0.906,0.832,-3.004,0.0718,0.0909,0.0,0.152,0.751,104.03,159753,pop,2019,0
46,0.549,0.442,-14.569,0.116,0.861,0.000315,0.0893,0.0437,126.028,201905,pop,2015,0
87,0.68,0.578,-5.804,0.04,0.331,0.0,0.135,0.341,145.038,231267,pop,2018,0
2,0.779,0.695,-6.064,0.031,0.425,0.000769,0.107,0.392,120.004,163527,pop,2016,0
5,0.698,0.844,-6.267,0.156,0.0102,0.0329,0.384,0.438,127.993,232500,pop,2016,0
58,0.665,0.389,-6.709,0.441,0.745,0.000982,0.326,0.521,89.962,210001,pop,2011,0
0,0.493,0.895,-6.925,0.038,4.46e-05,0.0,0.0878,0.387,96.031,218280,pop,2008,0
55,0.714,0.621,-5.343,0.0641,0.0352,1.63e-05,0.11,0.892,96.007,183533,pop,2006,0
74,0.736,0.756,-7.099,0.047,0.00632,0.00577,0.106,0.712,117.016,231847,pop,2018,0
29,0.425,0.752,-9.841,0.0382,0.0314,0.265,0.148,0.417,94.131,325200,pop,2008,0
45,0.57,0.293,-13.768,0.0293,0.237,0.00112,0.132,0.104,120.963,245793,pop,2019,0
78,0.575,0.33,-6.557,0.031,0.416,0.0,0.0872,0.277,95.801,217213,pop,2018,0
42,0.729,0.646,-6.046,0.0452,0.0682,0.000481,0.0484,0.543,82.49,200712,pop,2019,0
44,0.566,0.593,-7.348,0.0349,0.0206,0.0654,0.121,0.806,111.001,300867,pop,2012,0
79,0.731,0.867,-5.881,0.032,0.0395,0.0,0.0861,0.776,104.019,200373,pop,1999,0
61,0.569,0.957,-9.433,0.0419,0.116,0.0,0.199,0.702,154.071,250942,pop,2017,0
77,0.554,0.772,-4.821,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,223546,pop,2013,0
31,0.572,0.928,-5.141,0.0651,0.000202,0.722,0.155,0.479,119.989,282827,pop,2013,0
74,0.585,0.62,-8.09,0.0327,0.0426,0.00224,0.15,0.281,101.939,172227,pop,2019,0
76,0.673,0.902,-2.392,0.0346,0.0591,0.000262,0.0558,0.538,100.012,194240,pop,2014,0
47,0.587,0.715,-6.348,0.0931,0.0539,0.0,0.262,0.433,178.081,185427,pop,2017,0
70,0.334,0.472,-8.792,0.0277,0.6,3.77e-06,0.317,0.431,179.167,336093,pop,2001,0
58,0.715,0.96,-5.091,0.0526,0.156,0.00331,0.0583,0.809,169.977,184642,pop,2019,0
26,0.71,0.497,-12.858,0.0272,0.126,1.68e-05,0.142,0.766,132.96,340507,pop,2013,0
11,0.62,0.906,-3.638,0.0627,0.102,0.0206,0.183,0.398,123.047,221773,pop,2018,0
66,0.466,0.747,-4.838,0.0795,0.417,9.76e-06,0.107,0.43,92.161,203641,pop,2014,0
52,0.735,0.861,-3.751,0.0422,0.053,1.46e-05,0.104,0.458,114.043,209079,pop,2019,0
2,0.691,0.874,-6.276,0.09,0.0286,0.633,0.0704,0.0909,127.99,283193,pop,2017,0
0,0.663,0.938,-2.175,0.0539,0.0604,0.000144,0.0442,0.793,117.985,250653,pop,2015,0
64,0.506,0.897,-4.632,0.26,0.146,0.000451,0.0868,0.525,188.03,219000,pop,2016,0
61,0.59,0.903,-4.478,0.0363,0.0232,0.0,0.0786,0.542,107.023,213453,pop,2008,0
65,0.613,0.842,-4.332,0.219,0.0157,0.0,0.23,0.645,169.917,238726,pop,2017,0
16,0.577,0.741,-3.83,0.0501,0.298,0.0,0.142,0.581,128.081,230613,pop,2015,0
43,0.585,0.948,-4.572,0.115,0.0209,0.0,0.063,0.526,125.993,231280,pop,2018,0
75,0.706,0.855,-5.377,0.215,0.0911,0.0,0.347,0.293,107.184,201253,pop,2018,0
48,0.763,0.791,-11.246,0.0357,0.0102,0.0743,0.271,0.603,137.948,281933,pop,2020,0
70,0.807,0.887,-3.726,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,187920,pop,2015,0
4,0.659,0.927,-6.16,0.0427,0.225,0.0191,0.108,0.327,124.009,337453,pop,2011,0
55,0.839,0.741,-7.27,0.0379,0.0294,0.0219,0.192,0.916,125.002,243120,pop,2013,0
66,0.682,0.851,-7.117,0.0363,0.0146,0.000834,0.0289,0.348,126.0,192381,pop,2019,0
27,0.616,0.827,-5.738,0.107,0.0156,0.0,0.0525,0.557,130.006,176467,pop,2020,0
61,0.689,0.859,-4.708,0.0281,0.108,0.291,0.14,0.672,119.991,194481,pop,2019,0
53,0.282,0.428,-9.812,0.0311,0.227,0.000158,0.0897,0.0392,83.608,316520,pop,2019,0
42,0.63,0.731,-4.985,0.0352,0.0191,7.82e-06,0.704,0.46,119.997,240000,pop,2019,0
15,0.613,0.681,-3.089,0.0778,0.0287,0.0,0.126,0.619,97.621,204664,pop,2017,0
52,0.792,0.724,-5.108,0.0362,0.219,0.0,0.0911,0.429,109.984,169000,pop,2019,0
36,0.636,0.648,-8.1,0.0363,0.0882,9.92e-05,0.0876,0.349,92.949,189355,pop,2018,0
79,0.703,0.594,-6.146,0.0752,0.342,0.0,0.123,0.475,153.848,114893,pop,2019,0
71,0.791,0.754,-3.729,0.0569,0.00446,0.0,0.163,0.425,125.014,234653,pop,2012,0
3,0.498,0.331,-14.084,0.0273,0.27,0.198,0.107,0.106,96.734,286293,pop,2012,0
21,0.737,0.434,-10.363,0.0416,0.39,3.12e-06,0.126,0.216,92.794,252684,pop,2019,0
41,0.467,0.817,-4.941,0.0879,0.000152,0.000594,0.199,0.647,200.044,150507,pop,2014,0
73,0.51,0.882,-5.659,0.159,0.00158,0.00206,0.0764,0.653,154.029,216721,pop,2018,0
56,0.76,0.554,-8.097,0.0354,0.0259,0.000291,0.0782,0.793,118.004,180960,pop,2003,0
15,0.451,0.839,-2.506,0.0448,0.000484,0.0,0.0992,0.368,140.175,187286,pop,2014,0
72,0.634,0.838,-5.363,0.0413,0.0531,8.34e-06,0.0522,0.541,95.011,237320,pop,1988,0
57,0.685,0.631,-9.351,0.0945,0.297,0.0234,0.182,0.281,107.992,182852,pop,2020,0
50,0.717,0.614,-5.043,0.053,0.0906,9.51e-06,0.115,0.382,112.01,208606,pop,2018,0
63,0.744,0.71,-6.291,0.0551,0.0287,0.0,0.107,0.652,119.945,216789,pop,2018,0
0,0.566,0.744,-4.006,0.22,0.0053,3.14e-05,0.247,0.712,91.514,188960,pop,2008,0
19,0.523,0.894,-6.202,0.0464,0.225,0.685,0.241,0.685,146.993,179184,pop,2014,0
72,0.54,0.439,-8.591,0.115,0.635,1.93e-05,0.0993,0.371,167.908,209547,pop,2018,0
70,0.662,0.586,-8.821,0.0307,0.097,0.00272,0.115,0.296,90.0,194080,pop,2016,0
30,0.751,0.663,-6.154,0.0285,0.000698,0.000961,0.154,0.447,119.969,199680,pop,2014,0
26,0.65,0.493,-8.786,0.0633,0.622,0.00111,0.119,0.489,163.977,239053,pop,2019,0
63,0.699,0.67,-6.219,0.0347,0.0147,0.22,0.356,0.556,111.988,281407,pop,2016,0
67,0.558,0.916,-3.145,0.0839,0.0278,0.0,0.0296,0.85,142.984,199720,pop,2014,0
43,0.746,0.451,-9.065,0.146,0.181,0.892,0.0751,0.186,127.958,163630,pop,2015,0
65,0.609,0.83,-3.759,0.0793,0.201,6.18e-05,0.0321,0.604,117.833,238451,pop,2018,0
55,0.818,0.796,-4.455,0.133,0.00278,0.0326,0.0886,0.697,115.032,180187,pop,2019,0
79,0.601,0.794,-5.844,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,pop,2018,0
65,0.713,0.729,-6.027,0.0308,0.00935,0.000106,0.0804,0.734,121.975,217493,pop,2019,0
30,0.591,0.868,-5.555,0.0362,0.00128,0.000586,0.116,0.553,110.018,207427,pop,2015,0
25,0.578,0.743,-4.605,0.0688,0.672,0.0,0.118,0.206,129.635,285947,pop,2016,0
69,0.576,0.782,-4.825,0.0296,0.00778,0.0,0.285,0.355,141.153,224031,pop,2017,0
65,0.597,0.771,-10.717,0.0394,0.0111,4.68e-06,0.0987,0.811,104.008,186681,pop,2018,0
59,0.608,0.918,-1.137,0.0684,0.199,0.0,0.309,0.422,126.022,182000,pop,2019,0
22,0.588,0.829,-5.839,0.058,0.113,1.32e-05,0.0821,0.473,102.016,218824,pop,2017,0
39,0.591,0.702,-5.59,0.0289,0.225,0.0,0.414,0.501,104.003,217653,pop,2019,0
51,0.674,0.471,-8.199,0.0719,0.0946,0.0,0.22,0.219,127.963,183345,pop,2018,0
53,0.648,0.311,-10.847,0.0358,0.913,6.89e-05,0.112,0.327,90.946,195561,pop,2019,0
0,0.567,0.493,-18.127,0.036,0.659,0.445,0.108,0.589,169.99,231562,pop,2015,0
57,0.731,0.639,-6.597,0.0359,0.0206,1.29e-05,0.0789,0.527,122.08,158474,pop,2015,0
76,0.432,0.781,-4.038,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,250286,pop,2015,0
17,0.837,0.52,-7.575,0.14,0.617,0.0182,0.184,0.463,123.972,181200,pop,2020,0
31,0.563,0.783,-6.023,0.075,0.193,0.0,0.323,0.281,124.023,154839,pop,2019,0
61,0.268,0.716,-4.151,0.0337,0.0421,9.88e-06,0.108,0.393,160.008,237000,pop,2020,0
62,0.442,0.267,-12.857,0.0365,0.921,0.00026,0.148,0.116,120.075,231681,r&b,2018,0
24,0.668,0.5,-14.984,0.0298,0.0306,0.000128,0.0566,0.769,132.989,277573,r&b,1987,0
17,0.532,0.317,-10.693,0.0309,0.909,0.0277,0.11,0.28,140.671,193672,r&b,2018,0
71,0.661,0.346,-9.115,0.03,0.452,0.0,0.131,0.256,129.752,263667,r&b,1999,0
58,0.653,0.415,-7.489,0.0288,0.147,0.0,0.0759,0.762,91.977,202560,r&b,2015,0
62,0.781,0.633,-5.616,0.0351,0.311,7.27e-06,0.0964,0.795,107.074,219482,r&b,2019,0
42,0.8,0.911,-5.926,0.129,0.222,0.0,0.203,0.856,120.066,240551,r&b,2017,0
40,0.655,0.894,-6.186,0.0354,0.0838,3.96e-06,0.0505,0.877,121.968,287333,r&b,2020,0
0,0.7,0.768,-8.785,0.384,0.186,0.000306,0.139,0.512,94.84,176740,r&b,2016,0
34,0.53,0.59,-8.695,0.293,0.0768,0.0,0.0754,0.243,179.728,170625,r&b,2019,0
18,0.805,0.888,-3.255,0.0368,0.281,0.0,0.203,0.342,107.999,172234,r&b,2019,0
56,0.786,0.627,-11.177,0.0339,0.00737,0.00186,0.181,0.831,126.461,312907,r&b,1982,0
65,0.82,0.596,-7.539,0.246,0.517,0.00159,0.358,0.54,94.968,172653,r&b,2017,0
71,0.762,0.508,-9.112,0.0919,0.0584,0.00126,0.16,0.37,93.51,302347,r&b,2011,0
75,0.729,0.545,-7.818,0.0316,0.0174,0.000274,0.369,0.514,103.012,177067,r&b,2019,0
63,0.683,0.42,-9.5,0.034,0.225,0.0,0.146,0.148,125.931,217619,r&b,2019,0
48,0.716,0.772,-6.816,0.037,0.134,2.15e-06,0.35,0.67,107.823,272440,r&b,1990,0
53,0.697,0.542,-8.946,0.0437,0.821,0.000452,0.134,0.547,99.988,319693,r&b,2012,0
71,0.66,0.395,-5.242,0.0333,0.873,0.0,0.112,0.678,81.997,204880,r&b,2019,0
2,0.809,0.446,-8.946,0.0929,0.169,0.00764,0.0613,0.776,84.905,246760,r&b,2008,0
27,0.854,0.723,-5.457,0.192,0.126,0.000484,0.106,0.359,117.985,185085,r&b,2016,0
60,0.618,0.688,-5.867,0.0477,0.409,6.32e-06,0.3,0.561,78.311,291880,r&b,1997,0
72,0.844,0.513,-8.769,0.335,0.178,0.0,0.0845,0.344,128.085,244941,r&b,2019,0
9,0.739,0.471,-7.075,0.124,0.223,0.0,0.0956,0.486,165.945,218453,r&b,2011,0
45,0.611,0.359,-8.026,0.0253,0.79,0.0,0.391,0.568,106.274,132107,r&b,2020,0
26,0.574,0.46,-9.689,0.18,0.764,7.36e-06,0.372,0.466,167.857,195013,r&b,1994,0
0,0.692,0.707,-7.769,0.379,0.0859,0.0,0.168,0.525,89.06,240733,r&b,2008,0
85,0.529,0.9,-3.503,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,104591,r&b,2019,0
70,0.761,0.442,-12.872,0.383,0.277,0.0,0.125,0.706,97.753,213680,r&b,2019,0
43,0.669,0.557,-8.451,0.274,0.128,0.000517,0.176,0.741,170.093,266693,r&b,2004,0
52,0.586,0.729,-6.806,0.287,0.246,0.000235,0.314,0.464,79.888,292152,r&b,2019,0
56,0.79,0.653,-11.511,0.0397,0.00717,0.0,0.0386,0.94,99.826,237240,r&b,1988,0
37,0.445,0.563,-8.016,0.044,0.226,0.0,0.137,0.0744,86.113,176624,r&b,2018,0
24,0.723,0.948,-5.792,0.0471,0.0183,0.564,0.168,0.864,136.389,331507,r&b,2008,0
43,0.542,0.357,-6.938,0.0365,0.334,0.258,0.0724,0.197,102.251,144933,r&b,2017,0
49,0.73,0.515,-8.632,0.139,0.23,0.149,0.134,0.361,77.599,204124,r&b,2019,0
0,0.806,0.841,-5.358,0.0971,0.0353,0.088,0.25,0.621,115.128,238533,r&b,2001,0
46,0.822,0.385,-9.714,0.339,0.0299,0.00247,0.107,0.241,118.054,227747,r&b,2016,0
62,0.603,0.606,-6.634,0.114,0.799,0.0,0.391,0.463,80.176,161613,r&b,2017,0
41,0.389,0.805,-6.716,0.332,0.727,0.00034,0.0987,0.376,139.073,172194,r&b,2017,0
57,0.719,0.62,-5.743,0.102,0.0351,0.0,0.258,0.104,129.931,185812,r&b,2019,0
25,0.737,0.655,-8.651,0.0462,0.257,0.000273,0.0989,0.64,95.018,219789,r&b,2013,0
57,0.472,0.805,-5.793,0.086,0.0491,0.0162,0.337,0.512,94.922,252800,r&b,2016,0
0,0.527,0.647,-7.029,0.28,0.277,0.0,0.339,0.591,127.575,337640,r&b,2005,0
70,0.24,0.116,-13.216,0.0329,0.877,0.00092,0.1,0.0937,77.349,188324,r&b,2018,0
0,0.789,0.817,-7.199,0.0679,0.108,0.00779,0.06,0.952,110.099,181081,r&b,2020,0
17,0.484,0.716,-7.193,0.167,0.3,0.00214,0.112,0.365,184.131,230027,r&b,2018,0
7,0.535,0.505,-8.926,0.245,0.0393,0.0,0.0923,0.495,99.935,320267,r&b,1998,0
65,0.666,0.39,-8.575,0.0838,0.272,9.39e-06,0.111,0.325,113.866,209885,r&b,2017,0
19,0.77,0.866,-3.299,0.142,0.0055,0.00155,0.703,0.716,128.028,138287,r&b,2019,0
0,0.861,0.976,-5.091,0.169,0.00497,0.000182,0.355,0.369,100.878,396408,r&b,2011,0
17,0.607,0.696,-5.979,0.0745,0.0746,0.0141,0.118,0.707,94.009,224733,r&b,2003,0
73,0.651,0.864,-5.799,0.225,0.378,0.0,0.227,0.812,181.936,162363,r&b,2019,0
82,0.823,0.476,-8.951,0.242,0.0115,0.0,0.213,0.353,144.998,174067,r&b,2019,0
55,0.563,0.692,-3.294,0.0981,0.357,0.0,0.126,0.476,123.065,260244,r&b,2019,0
71,0.747,0.705,-5.137,0.126,0.0128,0.0,0.126,0.56,136.024,213507,r&b,2014,0
38,0.764,0.603,-7.675,0.0291,0.551,2.35e-05,0.101,0.584,98.991,225507,r&b,2007,0
66,0.719,0.615,-5.972,0.045,0.408,0.000147,0.235,0.465,96.988,250973,r&b,2016,0
82,0.884,0.559,-7.442,0.12,0.0236,0.0,0.101,0.342,97.994,232959,r&b,2018,0
92,0.656,0.614,-4.973,0.102,0.558,0.000862,0.215,0.35,128.038,153750,r&b,2019,0
37,0.762,0.671,-6.071,0.0301,0.0705,0.0,0.178,0.949,114.013,213120,r&b,2015,0
1,0.759,0.357,-12.313,0.0446,0.748,0.0,0.0796,0.89,120.958,87453,r&b,2015,0
59,0.643,0.413,-11.929,0.0564,0.129,0.00105,0.095,0.339,130.026,386627,r&b,1997,0
67,0.294,0.505,-8.106,0.042,0.12,0.0,0.0977,0.357,85.332,209893,r&b,2019,0
76,0.794,0.637,-6.29,0.339,0.028,0.0,0.0919,0.393,103.868,177693,r&b,2020,0
50,0.525,0.637,-4.717,0.0932,0.0289,0.0,0.0763,0.322,84.72,163493,r&b,2019,0
17,0.62,0.775,-7.7,0.342,0.751,2.89e-05,0.157,0.833,166.143,156685,r&b,2019,0
67,0.793,0.49,-10.984,0.285,0.25,0.0001,0.432,0.468,120.099,216933,r&b,2019,0
1,0.746,0.547,-9.236,0.0903,0.224,0.0345,0.201,0.528,91.839,286920,r&b,2003,0
48,0.822,0.743,-3.04,0.0567,0.285,2.31e-06,0.102,0.355,96.025,185195,r&b,2019,0
17,0.643,0.477,-7.279,0.0431,0.0285,0.000937,0.0783,0.12,122.933,252409,r&b,2017,0
63,0.789,0.413,-7.518,0.244,0.0223,0.000313,0.3,0.518,89.911,241760,r&b,1997,0
23,0.609,0.715,-10.107,0.103,0.0187,0.0575,0.341,0.911,208.209,242893,r&b,1992,0
20,0.774,0.575,-10.132,0.415,0.0586,0.0,0.0858,0.525,129.995,213133,r&b,2019,0
91,0.881,0.457,-8.191,0.156,0.0327,0.0,0.231,0.296,136.97,198913,r&b,2019,0
55,0.72,0.67,-10.224,0.132,0.305,0.0,0.0928,0.566,121.342,305280,r&b,1999,0
0,0.592,0.657,-6.67,0.113,0.406,0.0,0.115,0.707,105.871,209173,r&b,2015,0
85,0.698,0.454,-6.756,0.151,0.123,0.0,0.155,0.137,92.932,260640,r&b,2019,0
33,0.8,0.697,-4.17,0.177,0.00273,0.0,0.106,0.818,149.026,186693,r&b,2020,0
35,0.715,0.478,-9.798,0.037,0.432,8.97e-06,0.179,0.41,141.098,182989,r&b,2019,0
40,0.717,0.893,-5.218,0.0396,0.141,0.000613,0.359,0.68,107.819,278160,r&b,1984,0
29,0.675,0.983,-6.349,0.0571,0.0312,0.000203,0.191,0.717,111.904,249800,r&b,2002,0
22,0.897,0.892,-7.434,0.0302,0.137,0.00816,0.2,0.971,125.043,224720,r&b,2014,0
68,0.761,0.625,-6.17,0.026,0.0696,0.0,0.0784,0.875,100.022,200400,r&b,2020,0
